Guess X,Guess Y,Current X,Current Y,Tracker X,Tracker Y,Measured X,Measured Y
268.7534900067054,-330.75990284133366,31.371111551079927,-0.0006213734765848762,-4961.113349640314,-4999.996114534291,267.4965876850917,-332.2986335922382
268.7534900067054,-330.75990284133366,31.371111551079927,-0.0006213734765848762,-4961.113349640314,-4999.996114534291,267.4965876850917,-332.2986335922382
254.07824655730292,-255.9886481828588,66.28119615346709,-0.007493063750534353,-4916.3367861509005,-5000.003251889611,229.11549762575208,-134.3528779956312
199.63898957758565,-166.32911482569733,101.31579363874268,-0.011256507937374843,-4871.262726327644,-5000.01092363165,67.49916482461488,57.1887731915899
191.2381996372705,-118.23743717038543,136.3495631386543,-0.009158896988521906,-4826.487380460324,-5000.009155764311,188.94880697543636,21.063169772225763
248.44456081315317,-84.61705370695688,171.377572093064,-0.01668654053730826,-4781.556357521379,-5000.007975632909,386.51098302797317,-23.4594875713818
259.6419026839549,-41.38476330042548,206.40850874231853,-0.013552686729333104,-4736.633404268629,-5000.006803911874,275.76035218967013,50.09115831560177
280.73596312850833,-8.318521419693191,241.56074421993446,-0.010593556973867387,-4702.141839705433,-4978.120367855326,316.31821356031634,39.59533127030689
266.066815877983,-21.986792304653036,276.5871986977897,-0.009753260511197745,-4678.151377492061,-4940.126937220144,219.04324329143782,-118.0869286446732
178.63149936243983,-77.52394014232428,304.490924916652,-19.991423757589633,-4654.165848236531,-4902.1311256534445,88.09183902312618,-174.60127801570616
168.55215811360264,-123.51462159615248,329.89074821366614,-44.11347163842014,-4630.173095781882,-4864.144229123995,177.79426791162282,-170.26691932852
295.9577929562573,-148.62989318946973,355.28968769759916,-68.23977943091452,-4606.1589683069515,-4826.174074927776,481.682495856235,-152.1006402497688
359.3413982198027,-144.39688492272393,380.7020046778581,-92.34823757403929,-4582.129746021697,-4788.217246862297,429.03823199464074,-130.41190668795505
415.04666097112374,-113.23100059776888,406.11410546697,-116.45691280469873,-4558.101554948285,-4750.25948462988,474.8942253194608,-53.51804294470161
425.32390049554505,-188.9935671981828,431.6164015342964,-140.64133112449753,-4534.007424323463,-4712.163123032982,411.57207750035434,-304.7723578579739
438.47146899485534,-213.05352326551844,457.0304962753719,-164.74819243960343,-4510.004073927111,-4674.18370798519,433.19225691747346,-221.34639420381455
494.12322581741034,-202.97508585301728,482.36159799327976,-188.77526622236223,-4486.082346833455,-4636.330784565498,569.7669264160555,-180.25525880588017
556.6762342592068,-141.24247599990747,507.87856354084323,-212.94264660810308,-4461.996785816792,-4598.226212977982,652.0018005821559,-53.13376999842647
552.7477541469074,-145.7925249680889,533.3132575022928,-237.02927275518502,-4437.9905808231215,-4560.249275306571,483.9233817532985,-170.54315172745976
546.5703661165132,-100.55799435378007,558.8519779756548,-261.1755035983677,-4413.930958639665,-4522.128493823055,513.917754257198,-62.687334209271164
514.1475611820205,-221.50159024388222,584.3141560036739,-285.23096622834146,-4372.346240839452,-4512.386607988096,457.57802890430304,-353.6757838822565
566.9111928257818,-284.99002523785197,618.7886309212042,-289.5028721166424,-4327.445945888789,-4510.87538991105,659.5598595206417,-343.37857785740556
664.9061636755534,-249.82656371571974,653.8053545875857,-290.4641477177329,-4282.539680452121,-4509.378755328806,816.0094131266636,-226.40330111383508
696.6090442951839,-250.89172988451367,688.8214437526561,-291.44305077854017,-4237.644523994031,-4507.883953878723,717.1945880032732,-272.7944103586629
721.0283313239854,-266.2451683724963,723.9551035305464,-292.4079872210229,-4192.591689969047,-4506.385246334398,737.3282283755581,-301.17413091124763
748.9947670129876,-388.7829154803548,758.8622436703758,-293.3773890496183,-4147.837899646247,-4504.888308557316,831.6608614822926,-580.9828761972612
791.4146146161291,-364.88838920673777,793.8738525472542,-294.34262970883407,-4102.934628318664,-4503.395570670737,858.582947131088,-325.37785991550334
813.2392878496354,-358.87749049014036,828.8979337089888,-295.31378733538503,-4058.0356905754147,-4501.914988564646,820.436055557439,-340.8996826370004
860.4083756630314,-312.25884118960937,864.0306443048803,-296.2739732098714,-4013.6201506453353,-4497.466479376399,916.0184470640393,-253.90562205595478
924.995043572129,-287.12324726007273,899.0492896172007,-297.24675696700734,-3981.1886320595286,-4466.355918452675,1037.4675395340369,-247.44627456355943
954.8169832691284,-325.1532210048401,934.1826068645622,-298.2039940403581,-3948.8720502398214,-4434.906724088003,945.2737503541532,-396.79445925970214
975.3406832142379,-330.18473458177846,969.3242807482065,-299.1689876622439,-3916.539362355525,-4403.481771323916,969.7672453386191,-329.29926409608464
945.9634020639636,-377.3733590507882,996.7454290081052,-281.51774864891183,-3884.1785762912627,-4372.098059015027,874.8971508502376,-421.1153161599764
977.238044360363,-312.42240970385694,1017.2452050173085,-253.119975272344,-3851.910906838167,-4340.839934715966,1004.2376449197519,-231.3460615904811
1001.6295368248948,-302.12251668734007,1037.7125135381345,-224.68775182580524,-3819.645633424548,-4309.577601095935,1009.8506535539834,-300.56565440472446
1018.8111710577338,-325.2129420425565,1058.0739559748863,-196.3192806645363,-3787.490352980452,-4278.415916788109,1014.7262888245652,-352.90982678535704
994.1300034934135,-219.92352431384978,1078.6377068758088,-167.81716496738582,-3755.1120398567505,-4247.0504204435765,952.6825991324096,-100.67823463764468
1035.960666986315,-190.32178845810023,1099.1594115256323,-139.43436293369726,-3722.841914065174,-4215.788575739222,1104.9319414252052,-158.42292606841224
1041.8901879055497,-191.76166286951613,1119.749407581774,-110.95619803171208,-3690.4780980569053,-4184.399926822545,1034.7659934884296,-236.42077282667572
1010.5027461727774,-157.5457402289325,1140.1899748552116,-82.65499411893256,-3658.3431937609507,-4153.20252865257,959.4285750636518,-129.6259998780384
1025.7362411039553,-191.7683475955679,1160.7277523157413,-54.12170716265755,-3625.981747683808,-4121.808564347774,1037.0791747363003,-273.9398492238938
1120.429520334279,-113.59175388335701,1181.2669924454194,-25.743991109655052,-3593.7027772816996,-4090.556574060573,1247.4870004148413,18.677949885123876
1138.6958008084184,-60.533197092063276,1211.1828025337468,-12.347819126029231,-3561.4078796762637,-4059.3269372964864,1160.119117800953,27.539800633630254
1166.8855070888776,-18.347938111273283,1246.1802463449187,-10.860358953762749,-3529.111750711408,-4028.091980480907,1208.6794996330361,48.81128395171095
1173.820830524819,-37.712883784728334,1281.1810389274508,-9.358021530155773,-3490.3055696366077,-4010.195183546116,1148.0573421040624,-106.42281355698908
1248.2207888310202,-71.18804314281869,1316.1835568314223,-7.864388352392962,-3445.446401089012,-4007.7835262321146,1363.4405497358225,-109.39578155203752
1306.8614521084853,-16.383054831918226,1351.2973891533738,-6.367699368559459,-3400.44062326919,-4005.3607962856913,1386.9201863586352,69.41003155304365
1346.3130845397636,-37.87523429413021,1386.2986717208794,-4.868941703398149,-3355.5682112607824,-4002.9539853689676,1386.2980983876769,-84.63439029263246
1368.5738813994083,-67.03346208005684,1421.2986888070743,-3.369341849305633,-3337.917627136238,-4001.980435339892,1368.6359998190173,-105.76681361931703
1406.320340624165,-55.718881118653556,1456.2949680141928,-1.8773384757019884,-3434.4593065801073,-4006.3537662264644,1451.254720376961,-28.74694148725032
1447.1536708405524,-42.56000313204248,1454.318317317891,-1.943531573071931,-3531.3652513789243,-4009.7653731378723,1487.1684179518036,-21.73169350189775
